20090903|2009-09-03|Thursday|Weekday|Sep|3|2009
20090904|2009-09-04|Friday|Weekday|Sep|3|2009
20090905|2009-09-05|Saturday|Weekend|Sep|3|2009
20090906|2009-09-06|Sunday|Weekend|Sep|3|2009
20090907|2009-09-07|Monday|Weekday|Sep|3|2009
20090908|2009-09-08|Tuesday|Weekday|Sep|3|2009
20090909|2009-09-09|Wednesday|Weekday|Sep|3|2009
20090910|2009-09-10|Thursday|Weekday|Sep|3|2009
20090911|2009-09-11|Friday|Weekday|Sep|3|2009
20090912|2009-09-12|Saturday|Weekend|Sep|3|2009
20090913|2009-09-13|Sunday|Weekend|Sep|3|2009
20090914|2009-09-14|Monday|Weekday|Sep|3|2009
20090915|2009-09-15|Tuesday|Weekday|Sep|3|2009
20090916|2009-09-16|Wednesday|Weekday|Sep|3|2009
20090917|2009-09-17|Thursday|Weekday|Sep|3|2009
20090918|2009-09-18|Friday|Weekday|Sep|3|2009
20090919|2009-09-19|Saturday|Weekend|Sep|3|2009
20090920|2009-09-20|Sunday|Weekend|Sep|3|2009
20090921|2009-09-21|Monday|Weekday|Sep|3|2009
20090922|2009-09-22|Tuesday|Weekday|Sep|3|2009
20090923|2009-09-23|Wednesday|Weekday|Sep|3|2009
20090924|2009-09-24|Thursday|Weekday|Sep|3|2009
20090925|2009-09-25|Friday|Weekday|Sep|3|2009
20090926|2009-09-26|Saturday|Weekend|Sep|3|2009
20090927|2009-09-27|Sunday|Weekend|Sep|3|2009
20090928|2009-09-28|Monday|Weekday|Sep|3|2009
20090929|2009-09-29|Tuesday|Weekday|Sep|3|2009
20090930|2009-09-30|Wednesday|Weekday|Sep|3|2009
20091001|2009-10-01|Thursday|Weekday|Oct|4|2009
20091002|2009-10-02|Friday|Weekday|Oct|4|2009
20091003|2009-10-03|Saturday|Weekend|Oct|4|2009
20091004|2009-10-04|Sunday|Weekend|Oct|4|2009
20091005|2009-10-05|Monday|Weekday|Oct|4|2009
20091006|2009-10-06|Tuesday|Weekday|Oct|4|2009
20091007|2009-10-07|Wednesday|Weekday|Oct|4|2009
20091008|2009-10-08|Thursday|Weekday|Oct|4|2009
20091009|2009-10-09|Friday|Weekday|Oct|4|2009
20091010|2009-10-10|Saturday|Weekend|Oct|4|2009
20091011|2009-10-11|Sunday|Weekend|Oct|4|2009
20091012|2009-10-12|Monday|Weekday|Oct|4|2009
20091013|2009-10-13|Tuesday|Weekday|Oct|4|2009
20091014|2009-10-14|Wednesday|Weekday|Oct|4|2009
20091015|2009-10-15|Thursday|Weekday|Oct|4|2009
20091016|2009-10-16|Friday|Weekday|Oct|4|2009
20091017|2009-10-17|Saturday|Weekend|Oct|4|2009
20091018|2009-10-18|Sunday|Weekend|Oct|4|2009
20091019|2009-10-19|Monday|Weekday|Oct|4|2009
20091020|2009-10-20|Tuesday|Weekday|Oct|4|2009
20091021|2009-10-21|Wednesday|Weekday|Oct|4|2009
20091022|2009-10-22|Thursday|Weekday|Oct|4|2009
20091023|2009-10-23|Friday|Weekday|Oct|4|2009
20091024|2009-10-24|Saturday|Weekend|Oct|4|2009
20091025|2009-10-25|Sunday|Weekend|Oct|4|2009
20091026|2009-10-26|Monday|Weekday|Oct|4|2009
20091027|2009-10-27|Tuesday|Weekday|Oct|4|2009
20091028|2009-10-28|Wednesday|Weekday|Oct|4|2009
20091029|2009-10-29|Thursday|Weekday|Oct|4|2009
20091030|2009-10-30|Friday|Weekday|Oct|4|2009
20091031|2009-10-31|Saturday|Weekend|Oct|4|2009
20091101|2009-11-01|Sunday|Weekend|Nov|4|2009
20091102|2009-11-02|Monday|Weekday|Nov|4|2009
20091103|2009-11-03|Tuesday|Weekday|Nov|4|2009
